ID,course,completed,upgraded,gender,country,age,education,job,major,logged_location,registration_year,registration_month,registration_day,registration_hour,registration_minute,withdrawl_year,withdrawl_month,withdrawl_day,withdrawl_hour,withdrawl_minute,completion_year,completion_month,completion_day,completion_hour,completion_minute,upgrade_year,upgrade_month,upgrade_day,upgrade_hour,upgrade_minute
1027246404,1,0,0,0,0,0,0,0,0,0,2011,2,26,11,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1027251250,1,0,0,0,0,0,0,0,0,0,2011,2,10,9,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1027259834,1,0,0,0,0,0,0,0,0,0,2011,4,6,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1027262257,1,0,0,0,0,0,0,0,0,0,2011,2,10,13,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1027273893,1,0,0,0,0,0,0,0,0,0,2011,4,14,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1027359419,1,0,0,0,0,0,0,0,0,0,2011,2,10,11,35,2011,4,11,20,19,0,0,0,0,0,0,0,0,0,0
1027377652,1,0,0,0,0,0,0,0,0,0,2011,3,19,15,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1027469211,1,0,0,0,0,0,0,0,0,0,2011,4,14,15,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1027509027,1,0,0,0,0,0,0,0,0,0,2011,5,21,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1027514372,1,0,0,0,0,0,0,0,0,0,2011,4,7,21,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1027558459,1,0,0,0,0,0,0,0,0,0,2011,3,22,9,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1027562417,1,0,0,0,0,0,0,0,0,0,2011,2,10,9,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1027765563,1,0,0,0,0,0,0,0,0,0,2011,3,4,18,2,2011,4,17,9,44,0,0,0,0,0,0,0,0,0,0
1028061848,1,0,0,0,0,0,0,0,0,0,2011,2,10,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1028065723,1,1,0,0,0,0,0,0,0,0,2011,4,3,3,2,0,0,0,0,0,2011,6,1,14,8,0,0,0,0,0
1028089162,1,0,0,0,0,0,0,0,0,0,2011,5,27,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1028093140,1,0,0,0,0,0,0,0,0,0,2011,3,2,5,34,2011,6,10,7,59,0,0,0,0,0,0,0,0,0,0
1028093140,1,0,0,0,0,0,0,0,0,0,2011,4,7,12,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1028121169,1,0,0,0,0,0,0,0,0,0,2011,3,13,14,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1028171287,1,0,0,1,36,2,6,1,9,0,2011,4,9,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1028291187,1,0,0,2,121,1,6,1,5,0,2011,4,13,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1028356590,1,0,0,0,0,0,0,0,0,0,2011,2,10,9,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1028400655,1,0,0,0,0,0,0,0,0,0,2011,4,7,12,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1028419439,1,0,0,0,0,0,0,0,0,0,2011,5,6,13,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1028598975,1,0,0,0,0,0,0,0,0,0,2011,2,10,10,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1028708580,1,0,0,0,0,0,0,0,0,0,2011,2,10,14,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1028770365,1,0,0,0,0,0,0,0,0,0,2011,3,26,13,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1028816422,1,0,0,0,0,0,0,0,0,0,2011,2,10,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1028827216,1,0,0,0,0,0,0,0,0,0,2011,4,21,11,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1028832570,1,0,0,0,0,0,0,0,0,0,2011,4,7,11,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1028832777,1,0,0,0,0,0,0,0,0,0,2011,2,11,14,31,2012,2,11,16,33,0,0,0,0,0,0,0,0,0,0
1028864630,1,0,0,0,0,0,0,0,0,0,2011,3,14,17,33,2011,7,15,20,3,0,0,0,0,0,0,0,0,0,0
1028880736,1,0,0,0,0,0,0,0,0,0,2011,3,24,13,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1028880836,1,0,0,0,0,0,0,0,0,0,2011,2,19,9,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1028894623,1,0,0,0,0,0,0,0,0,0,2011,2,10,10,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1028905361,1,0,0,0,0,0,0,0,0,0,2011,2,27,9,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1028910673,1,0,0,0,0,0,0,0,0,0,2011,2,10,14,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1028911946,1,0,0,0,0,0,0,0,0,0,2011,2,10,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1028942265,1,0,0,0,0,0,0,0,0,0,2011,4,15,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1028966924,1,0,0,0,0,0,0,0,0,0,2011,3,22,15,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1028973069,1,0,0,0,0,0,0,0,0,0,2011,3,19,17,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1029045023,1,0,0,0,0,0,0,0,0,0,2011,2,10,20,25,2011,4,13,13,55,0,0,0,0,0,0,0,0,0,0
1029094059,1,0,0,2,17,4,8,7,11,0,2011,2,19,16,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1029106511,1,0,0,0,0,0,0,0,0,0,2011,3,25,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1029227719,1,0,0,0,0,0,0,0,0,0,2011,4,16,12,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1029285588,1,0,0,0,0,0,0,0,0,0,2011,3,10,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1029285986,1,0,0,0,0,0,0,0,0,0,2011,4,8,9,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1029406431,1,1,0,0,0,0,0,0,0,0,2011,3,21,17,9,0,0,0,0,0,2011,5,27,21,32,0,0,0,0,0
1029428859,1,0,0,1,36,3,8,5,3,0,2011,2,10,10,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1029436739,1,0,0,0,0,0,0,0,0,0,2011,2,10,9,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1029493606,1,0,0,0,0,0,0,0,0,0,2011,2,10,9,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1029524524,1,0,0,0,0,0,0,0,0,0,2011,3,3,20,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1029575255,1,0,0,0,0,0,0,0,0,0,2011,2,24,13,37,2013,5,27,7,25,0,0,0,0,0,0,0,0,0,0
1029675343,1,0,0,0,0,0,0,0,0,0,2011,2,10,17,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1029700988,1,0,0,0,0,0,0,0,0,0,2011,4,21,4,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1029727365,1,0,0,0,0,0,0,0,0,0,2011,4,20,16,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1029815464,1,0,0,2,103,7,8,7,11,0,2011,2,10,11,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1029906784,1,0,0,0,0,0,0,0,0,0,2011,2,10,10,49,2011,6,8,5,49,0,0,0,0,0,0,0,0,0,0
1029932207,1,0,0,0,0,0,0,0,0,0,2011,2,10,9,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1029935072,1,0,0,0,0,0,0,0,0,0,2011,2,24,11,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1029935576,1,0,0,0,0,0,0,0,0,0,2011,3,6,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1030213319,1,0,0,0,0,0,0,0,0,0,2011,4,8,20,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1030213883,1,0,0,0,0,0,0,0,0,0,2011,4,7,18,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1030294652,1,0,0,0,0,0,0,0,0,0,2011,5,3,19,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1030408436,1,0,0,0,0,0,0,0,0,0,2011,2,15,18,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1030408436,1,0,0,0,0,0,0,0,0,0,2011,3,8,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1030623150,1,0,0,0,0,0,0,0,0,0,2011,4,3,5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1030675330,1,0,0,0,0,0,0,0,0,0,2011,4,7,21,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1030702861,1,0,0,0,0,0,0,0,0,0,2011,3,18,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1030719800,1,0,0,0,0,0,0,0,0,0,2011,4,7,20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1030765736,1,0,0,0,0,0,0,0,0,0,2011,2,10,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1030777414,1,0,0,0,0,0,0,0,0,0,2011,2,10,22,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1030804846,1,0,0,0,0,0,0,0,0,0,2011,2,10,9,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1030868035,1,0,0,0,0,0,0,0,0,0,2011,4,7,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1030944659,1,0,0,0,0,0,0,0,0,0,2011,2,9,19,57,2012,2,12,17,12,0,0,0,0,0,0,0,0,0,0
1030970155,1,0,0,2,36,0,7,4,0,0,2011,2,24,22,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1030979667,1,0,0,0,0,0,0,0,0,0,2011,2,11,16,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1030997904,1,0,0,0,0,0,0,0,0,0,2011,6,16,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1031013506,1,0,0,0,0,0,0,0,0,0,2011,2,10,10,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1031016518,1,0,0,0,0,0,0,0,0,0,2011,5,31,16,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1031035714,1,0,0,0,0,0,0,0,0,0,2011,2,10,21,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1031036013,1,0,0,0,0,0,0,0,0,0,2011,3,6,11,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1031036708,1,0,0,0,0,0,0,0,0,0,2011,4,20,7,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1031036712,1,0,0,0,0,0,0,0,0,0,2011,4,7,15,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1031040205,1,0,0,0,0,0,0,0,0,0,2011,4,21,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1031048748,1,0,0,0,0,0,0,0,0,0,2011,4,8,9,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1031088198,1,0,0,0,0,0,0,0,0,0,2011,2,22,13,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1031095702,1,0,0,0,0,0,0,0,0,0,2011,2,11,23,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1031113025,1,0,0,0,0,0,0,0,0,0,2011,4,2,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1031114517,1,0,0,0,0,0,0,0,0,0,2011,4,7,11,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1031127228,1,0,0,0,0,0,0,0,0,0,2011,5,6,10,6,2012,5,16,12,57,0,0,0,0,0,0,0,0,0,0
1031135321,1,0,0,2,36,3,4,7,16,0,2011,2,13,15,26,2012,2,19,20,48,0,0,0,0,0,0,0,0,0,0
1031264519,1,0,0,0,0,0,0,0,0,0,2011,4,16,22,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1031271724,1,0,0,0,0,0,0,0,0,0,2011,3,24,19,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1031353626,1,0,0,0,0,0,0,0,0,0,2011,4,29,15,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1031411506,1,0,0,0,0,0,0,0,0,0,2011,4,16,14,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1031418218,1,0,0,0,0,0,0,0,0,0,2011,4,15,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1031501777,1,0,0,0,0,0,0,0,0,0,2011,4,7,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1031569021,1,0,0,0,0,0,0,0,0,0,2011,2,10,12,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1031639540,1,0,0,0,0,0,0,0,0,0,2011,2,10,13,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1031642801,1,0,0,0,0,0,0,0,0,0,2011,2,10,10,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1031799942,1,0,0,0,0,0,0,0,0,0,2011,2,10,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1031856919,1,0,0,0,0,0,0,0,0,0,2011,4,20,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1031870897,1,0,0,0,0,0,0,0,0,0,2011,4,18,16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1031876199,1,0,0,0,0,0,0,0,0,0,2011,3,6,15,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1031902995,1,0,0,0,0,0,0,0,0,0,2011,4,6,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032350290,1,0,0,0,0,0,0,0,0,0,2011,2,24,15,43,2011,6,16,8,33,0,0,0,0,0,0,0,0,0,0
1032440374,1,0,0,0,0,0,0,0,0,0,2011,2,10,9,38,2011,4,27,6,37,0,0,0,0,0,0,0,0,0,0
1032589747,1,0,0,0,0,0,0,0,0,0,2011,4,3,13,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032605585,1,0,0,0,0,0,0,0,0,0,2011,2,11,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032643666,1,0,0,0,0,0,0,0,0,0,2011,5,25,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032738681,1,0,0,0,0,0,0,0,0,0,2011,2,10,22,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032743715,1,0,0,0,0,0,0,0,0,0,2011,2,10,13,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032754051,1,0,0,0,0,0,0,0,0,0,2011,4,2,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032847012,1,0,0,0,0,0,0,0,0,0,2011,3,2,18,27,2011,9,13,15,37,0,0,0,0,0,0,0,0,0,0
1032941189,1,0,0,0,0,0,0,0,0,0,2011,3,30,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1033011097,1,0,0,0,0,0,0,0,0,0,2011,2,11,14,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1033039238,1,0,0,0,0,0,0,0,0,0,2011,2,24,12,57,2011,4,20,9,35,0,0,0,0,0,0,0,0,0,0
1033048396,1,0,0,0,0,0,0,0,0,0,2011,2,10,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1033049465,1,0,0,0,0,0,0,0,0,0,2011,2,12,9,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1033125551,1,0,0,0,0,0,0,0,0,0,2011,4,7,17,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1033125812,1,0,0,0,0,0,0,0,0,0,2011,5,2,5,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1033128403,1,0,0,2,36,4,6,7,16,0,2011,4,9,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1033199917,1,0,0,0,0,0,0,0,0,0,2011,2,24,23,48,2011,11,12,20,29,0,0,0,0,0,0,0,0,0,0
1033279145,1,0,0,0,0,0,0,0,0,0,2011,5,6,20,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1033282400,1,0,0,0,0,0,0,0,0,0,2011,3,1,16,4,2011,8,19,2,37,0,0,0,0,0,0,0,0,0,0
1033301572,1,0,0,0,0,0,0,0,0,0,2011,2,10,17,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1033317650,1,0,0,0,0,0,0,0,0,0,2011,4,23,5,58,2012,1,4,10,23,0,0,0,0,0,0,0,0,0,0
1033367703,1,0,0,0,0,0,0,0,0,0,2011,3,6,4,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1033399945,1,0,0,0,0,0,0,0,0,0,2011,2,10,11,58,2011,3,25,20,24,0,0,0,0,0,0,0,0,0,0
1033426965,1,0,0,0,0,0,0,0,0,0,2011,2,15,23,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1033447295,1,0,0,0,0,0,0,0,0,0,2011,4,22,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1033586736,1,0,0,0,0,0,0,0,0,0,2011,5,26,8,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1033592348,1,0,0,0,0,0,0,0,0,0,2011,6,2,13,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1033615690,1,0,0,0,0,0,0,0,0,0,2011,3,15,23,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1033648083,1,0,0,0,0,0,0,0,0,0,2011,2,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1033738154,1,0,0,0,0,0,0,0,0,0,2011,2,22,22,26,2011,4,22,0,44,0,0,0,0,0,0,0,0,0,0
1033781064,1,0,0,0,0,0,0,0,0,0,2011,4,29,16,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1033792662,1,0,0,0,0,0,0,0,0,0,2011,6,5,15,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1033812632,1,0,0,0,0,0,0,0,0,0,2011,3,31,19,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1033840052,1,0,0,0,0,0,0,0,0,0,2011,2,10,12,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1033849680,1,0,0,0,0,0,0,0,0,0,2011,3,16,20,34,2011,10,30,3,18,0,0,0,0,0,0,0,0,0,0
1033850607,1,0,0,0,0,0,0,0,0,0,2011,4,7,9,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1033850707,1,0,0,0,0,0,0,0,0,0,2011,2,10,9,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1033852000,1,0,0,0,0,0,0,0,0,0,2011,3,23,18,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1033857525,1,0,0,0,0,0,0,0,0,0,2011,4,7,12,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1033871420,1,0,0,0,0,0,0,0,0,0,2011,2,26,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1033934919,1,0,0,0,0,0,0,0,0,0,2011,3,12,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1034085661,1,0,0,0,0,0,0,0,0,0,2011,2,13,12,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1034194512,1,0,0,0,0,0,0,0,0,0,2011,2,23,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1034408646,1,0,0,0,0,0,0,0,0,0,2011,2,10,10,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1034413728,1,0,0,0,0,0,0,0,0,0,2011,3,31,18,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1034590388,1,0,0,0,0,0,0,0,0,0,2011,4,7,11,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1034623811,1,0,0,0,0,0,0,0,0,0,2011,4,2,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1034642843,1,0,0,0,0,0,0,0,0,0,2011,4,2,16,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1034920425,1,0,0,0,0,0,0,0,0,0,2011,2,10,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1035007063,1,0,0,0,0,0,0,0,0,0,2011,4,7,12,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1035111001,1,0,0,0,0,0,0,0,0,0,2011,3,24,20,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1035148501,1,0,0,0,0,0,0,0,0,0,2011,2,10,10,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1035152249,1,0,0,0,0,0,0,0,0,0,2011,2,10,9,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1035156915,1,0,0,0,0,0,0,0,0,0,2011,4,17,18,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1035184559,1,0,0,0,0,0,0,0,0,0,2011,2,28,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1035221805,1,0,0,0,0,0,0,0,0,0,2011,2,23,2,15,2011,9,15,20,49,0,0,0,0,0,0,0,0,0,0
1035252806,1,0,0,0,0,0,0,0,0,0,2011,4,10,8,34,2012,1,10,13,4,0,0,0,0,0,0,0,0,0,0
1035329214,1,0,0,0,0,0,0,0,0,0,2011,4,17,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1035434952,1,0,0,0,0,0,0,0,0,0,2011,4,14,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1035484621,1,0,0,0,0,0,0,0,0,0,2011,3,22,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1035494079,1,0,0,0,0,0,0,0,0,0,2011,4,11,8,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1035495958,1,0,0,0,0,0,0,0,0,0,2011,4,21,3,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1035522576,1,0,0,0,0,0,0,0,0,0,2011,2,10,12,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1035540472,1,0,0,0,0,0,0,0,0,0,2011,3,31,22,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1035581511,1,0,0,0,0,0,0,0,0,0,2011,2,10,9,41,2011,8,4,3,6,0,0,0,0,0,0,0,0,0,0
1035581522,1,0,0,0,0,0,0,0,0,0,2011,2,16,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1035598368,1,0,0,0,0,0,0,0,0,0,2011,2,10,9,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1035663788,1,0,0,0,0,0,0,0,0,0,2011,4,7,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1035690543,1,0,0,0,0,0,0,0,0,0,2011,2,10,18,42,2011,6,3,16,2,0,0,0,0,0,0,0,0,0,0
1035712810,1,0,0,0,0,0,0,0,0,0,2011,4,20,15,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1035837682,1,0,0,0,0,0,0,0,0,0,2011,4,26,3,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1035914274,1,0,0,0,0,0,0,0,0,0,2011,4,7,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1035941769,1,0,0,0,0,0,0,0,0,0,2011,3,9,23,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1035990123,1,0,0,0,0,0,0,0,0,0,2011,3,17,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1035997247,1,0,0,0,0,0,0,0,0,0,2011,2,10,14,7,2012,3,14,18,27,0,0,0,0,0,0,0,0,0,0
1035997586,1,0,0,0,0,0,0,0,0,0,2011,3,19,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1035998002,1,0,0,0,0,0,0,0,0,0,2011,4,7,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1035998417,1,0,0,0,0,0,0,0,0,0,2011,4,4,10,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1035999459,1,0,0,0,0,0,0,0,0,0,2011,3,20,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1035999759,1,0,0,0,0,0,0,0,0,0,2011,2,10,20,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1036000240,1,0,0,0,0,0,0,0,0,0,2011,2,10,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1036309469,1,0,0,0,0,0,0,0,0,0,2011,6,6,10,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1036403692,1,0,0,0,0,0,0,0,0,0,2011,3,21,18,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1036445525,1,0,0,0,0,0,0,0,0,0,2011,2,10,9,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1036534253,1,0,0,0,0,0,0,0,0,0,2011,2,10,10,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1036556388,1,0,0,0,0,0,0,0,0,0,2011,6,8,11,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1036588901,1,0,0,0,0,0,0,0,0,0,2011,2,10,9,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1036811413,1,0,0,0,0,0,0,0,0,0,2011,2,10,9,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1036931503,1,0,0,1,50,1,8,2,19,0,2011,3,25,14,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1037159428,1,0,0,0,0,0,0,0,0,0,2011,2,10,9,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1037301364,1,0,0,0,0,0,0,0,0,0,2011,3,7,18,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1037327620,1,0,0,0,0,0,0,0,0,0,2011,4,20,12,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1037354781,1,0,0,0,0,0,0,0,0,0,2011,3,24,14,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1037426453,1,0,0,0,0,0,0,0,0,0,2011,2,16,15,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1037510385,1,0,0,0,0,0,0,0,0,0,2011,2,24,10,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1037597161,1,0,0,2,36,4,8,5,11,0,2011,6,9,22,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1037600612,1,0,0,0,0,0,0,0,0,0,2011,2,13,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1037602387,1,0,0,0,0,0,0,0,0,0,2011,5,27,13,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1037608592,1,0,0,0,0,0,0,0,0,0,2011,2,25,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1037706123,1,0,0,0,0,0,0,0,0,0,2011,2,10,10,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1037719159,1,0,0,0,0,0,0,0,0,0,2011,4,8,14,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1037744074,1,0,0,0,0,0,0,0,0,0,2011,4,20,19,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
